FECHA_LOCAL,ROUTE_OWN,VUELO,ORIGEN,DESTINO,TIPO_FLT1,TIPO_OPS,FLOTA,TIPO DE FLOTA,DEMORA_DEP,DEMORA_ARR,CIUDAD DESTINO,FECHA
2022-09-08,AV,9227,BOG,CLO,PAX,Domestico,A319,NB,-9,-18,CALI,2022-09-08
2022-09-08,AV,58,BOG,PTY,PAX,Internacional,A320,NB,193,175,PANAMA CITY,2022-09-08
2022-09-08,AV,9314,BOG,MDE,PAX,Domestico,A320,NB,0,-1,MEDELLIN,2022-09-08
2022-09-08,AV,9396,BOG,MTR,PAX,Domestico,A320,NB,-15,-26,MONTERIA,2022-09-08
2022-09-08,AV,8401,BOG,AXM,PAX,Domestico,A319,NB,-9,-24,ARMENIA,2022-09-08
2022-09-08,AV,9788,BOG,CTG,PAX,Domestico,A320,NB,-7,-7,CARTAGENA,2022-09-08
2022-09-08,EX,4880,BOG,VVC,PAX,Domestico,A320,NB,0,-3,VILLAVICENCIO,2022-09-08
2022-09-08,AV,8515,BOG,PEI,PAX,Domestico,A320,NB,-3,-13,PEREIRA,2022-09-08
2022-09-08,AV,9538,BOG,BAQ,PAX,Domestico,A320,NB,-8,-16,BARRANQUILLA,2022-09-08
2022-09-08,EX,4839,BOG,PPN,PAX,Domestico,A320,NB,-2,-21,POPAYAN,2022-09-08
2022-09-08,AV,258,BOG,SJU,PAX,Internacional,A320,NB,-2,-4,SAN JUAN,2022-09-08
2022-09-08,AV,9306,BOG,MDE,PAX,Domestico,A320,NB,-3,-16,MEDELLIN,2022-09-08
2022-09-08,AV,84,BOG,LAX,PAX,Internacional,B788,WB,13,-6,LOS ANGELES,2022-09-08
2022-09-08,AV,4,BOG,MIA,PAX,Internacional,A320,NB,-4,-15,MIAMI,2022-09-08
2022-09-08,AV,252,BOG,PUJ,PAX,Internacional,A319,NB,0,-1,PUNTA CANA,2022-09-08
2022-09-08,AV,22,BOG,MEX,PAX,Internacional,A320,NB,-5,-17,MEXICO CITY,2022-09-08
2022-09-08,AV,9201,BOG,CLO,PAX,Domestico,A320,NB,-3,-8,CALI,2022-09-08
2022-09-08,AV,9472,BOG,BGA,PAX,Domestico,A320,NB,-3,-17,BUCARAMANGA,2022-09-08
2022-09-08,AV,264,BOG,CUN,PAX,Internacional,A320,NB,-1,-12,CANCUN,2022-09-08
2022-09-08,AV,250,BOG,SDQ,PAX,Internacional,A320,NB,-5,-15,SANTO DOMINGO,2022-09-08
2022-09-08,AV,9416,BOG,BAQ,PAX,Domestico,A320,NB,23,28,BARRANQUILLA,2022-09-08
2022-09-08,AV,9778,BOG,ADZ,PAX,Domestico,A320,NB,0,-1,SAN ANDRES ISLAND,2022-09-08
2022-09-08,AV,9318,BOG,MDE,PAX,Domestico,A320,NB,0,-2,MEDELLIN,2022-09-08
2022-09-08,AV,9203,BOG,CLO,PAX,Domestico,A320,NB,5,1,CALI,2022-09-08
2022-09-08,AV,53,BOG,LIM,PAX,Internacional,A320,NB,2,-8,LIMA,2022-09-08
2022-09-08,EX,4895,BOG,EJA,PAX,Domestico,A319,NB,-2,-7,BARRANCABERMEJA,2022-09-08
2022-09-08,AV,8597,BOG,PSO,PAX,Domestico,A320,NB,-10,2,PASTO,2022-09-08
2022-09-08,AV,196,BOG,SJO,PAX,Internacional,A320,NB,-7,40,SAN JOSE,2022-09-08
2022-09-08,AV,9446,BOG,CUC,PAX,Domestico,A320,NB,-5,0,CUCUTA,2022-09-08
2022-09-08,TA,382,BOG,SAL,PAX,Internacional,A320,NB,-1,-8,SAN SALVADOR,2022-09-08
2022-09-08,AV,8503,BOG,PEI,PAX,Domestico,A319,NB,-4,-11,PEREIRA,2022-09-08
2022-09-08,AV,204,BOG,YYZ,PAX,Internacional,A319,NB,-4,-6,TORONTO,2022-09-08
2022-09-08,AV,26,BOG,MAD,PAX,Internacional,B788,WB,1,15,MADRID,2022-09-08
2022-09-08,AV,262,BOG,GUA,PAX,Internacional,A320,NB,132,125,GUATEMALA CITY,2022-09-08
2022-09-08,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,-2,-6,CARTAGENA,2022-09-08
2022-09-08,2K,8373,BOG,UIO,PAX,Internacional,A320,NB,-1,-14,QUITO,2022-09-08
2022-09-08,2K,8383,BOG,GYE,PAX,Internacional,A320,NB,-2,-15,GUAYAQUIL,2022-09-08
2022-09-08,AV,217,BOG,EZE,PAX,Internacional,A320,NB,-2,-12,BUENOS AIRES,2022-09-08
2022-09-08,AV,9720,BOG,SMR,PAX,Domestico,A320,NB,9,14,SANTA MARTA,2022-09-08
2022-09-08,AV,60,BOG,PTY,PAX,Internacional,A320,NB,-6,-12,PANAMA CITY,2022-09-08
2022-09-08,AV,8428,BOG,RCH,PAX,Domestico,A320,NB,38,41,RIOHACHA,2022-09-08
2022-09-08,AV,244,BOG,JFK,PAX,Internacional,A320,NB,-6,-10,NEW YORK,2022-09-08
2022-09-08,AV,9476,BOG,BGA,PAX,Domestico,A320,NB,-2,14,BUCARAMANGA,2022-09-08
2022-09-08,AV,9205,BOG,CLO,PAX,Domestico,A319,NB,6,2,CALI,2022-09-08
2022-09-08,AV,9324,BOG,MDE,PAX,Domestico,A319,NB,-5,-7,MEDELLIN,2022-09-08
2022-09-08,AV,9528,BOG,BAQ,PAX,Domestico,A320,NB,1,-4,BARRANQUILLA,2022-09-08
2022-09-08,AV,18,BOG,BCN,PAX,Internacional,B788,WB,-1,1,BARCELONA,2022-09-08
2022-09-08,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,-7,-2,VALLEDUPAR,2022-09-08
2022-09-08,AV,241,BOG,SCL,PAX,Internacional,A319,NB,-5,-11,SANTIAGO,2022-09-08
2022-09-08,AV,185,BOG,GRU,PAX,Internacional,A319,NB,-2,-14,SAO PAULO,2022-09-08
2022-09-08,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,-7,-5,MONTERIA,2022-09-08
2022-09-08,EX,4849,BOG,IBE,PAX,Domestico,A320,NB,11,8,IBAGUE,2022-09-08
2022-09-08,AV,9207,BOG,CLO,PAX,Domestico,A320,NB,-3,-9,CALI,2022-09-08
2022-09-08,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,-4,-5,SANTA MARTA,2022-09-08
2022-09-08,AV,9417,BOG,PEI,PAX,Domestico,A320,NB,-6,-16,PEREIRA,2022-09-08
2022-09-08,AV,9550,BOG,CTG,PAX,Domestico,A320,NB,-2,-10,CARTAGENA,2022-09-08
2022-09-08,AV,9223,BOG,CLO,PAX,Domestico,A320,NB,-8,-21,CALI,2022-09-08
2022-09-08,AV,9843,BOG,AXM,PAX,Domestico,A320,NB,-2,-16,ARMENIA,2022-09-08
2022-09-08,EX,4836,BOG,EYP,PAX,Domestico,A320,NB,11,-5,EL YOPAL,2022-09-08
2022-09-08,AV,9480,BOG,BGA,PAX,Domestico,A320,NB,-2,-9,BUCARAMANGA,2022-09-08
2022-09-08,AV,9326,BOG,MDE,PAX,Domestico,A320,NB,2,-9,MEDELLIN,2022-09-08
2022-09-08,AV,9235,BOG,CLO,PAX,Domestico,A319,NB,-10,-22,CALI,2022-09-08
2022-09-08,AV,9752,BOG,CTG,PAX,Domestico,A320,NB,-5,-7,CARTAGENA,2022-09-08
2022-09-08,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,33,21,SAN ANDRES ISLAND,2022-09-08
2022-09-08,AV,9526,BOG,BAQ,PAX,Domestico,A320,NB,5,0,BARRANQUILLA,2022-09-08
2022-09-08,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,-8,-8,CARTAGENA,2022-09-08
2022-09-08,AV,8534,BOG,MDE,PAX,Domestico,A320,NB,18,10,MEDELLIN,2022-09-08
2022-09-08,EX,4877,BOG,NVA,PAX,Domestico,A320,NB,-6,-16,NEIVA,2022-09-08
2022-09-08,AV,46,BOG,MAD,PAX,Internacional,B788,WB,2,5,MADRID,2022-09-08
2022-09-08,AV,8463,BOG,CLO,PAX,Domestico,A320,NB,-2,-12,CALI,2022-09-08
2022-09-08,AV,9452,BOG,CUC,PAX,Domestico,A319,NB,-5,-7,CUCUTA,2022-09-08
2022-09-08,AV,8486,BOG,SMR,PAX,Domestico,A320,NB,-4,-10,SANTA MARTA,2022-09-08
2022-09-08,AV,9322,BOG,MDE,PAX,Domestico,A319,NB,-2,-2,MEDELLIN,2022-09-08
2022-09-08,AV,8580,BOG,VUP,PAX,Domestico,A320,NB,-6,-7,VALLEDUPAR,2022-09-08
2022-09-08,AV,8548,BOG,CTG,PAX,Domestico,A320,NB,10,4,CARTAGENA,2022-09-08
2022-09-08,AV,8568,BOG,BGA,PAX,Domestico,A320,NB,-3,-14,BUCARAMANGA,2022-09-08
2022-09-08,AV,9512,BOG,BAQ,PAX,Domestico,A320,NB,-2,-3,BARRANQUILLA,2022-09-08
2022-09-08,AV,9484,BOG,CUC,PAX,Domestico,A319,NB,-8,-14,CUCUTA,2022-09-08
2022-09-08,AV,9332,BOG,MDE,PAX,Domestico,A320,NB,34,26,MEDELLIN,2022-09-08
2022-09-08,AV,9792,BOG,SMR,PAX,Domestico,A320,NB,29,35,SANTA MARTA,2022-09-08
2022-09-08,AV,8505,BOG,PEI,PAX,Domestico,A320,NB,-2,-8,PEREIRA,2022-09-08
2022-09-08,AV,9221,BOG,CLO,PAX,Domestico,A320,NB,3,-9,CALI,2022-09-08
2022-09-08,AV,9532,BOG,BAQ,PAX,Domestico,A320,NB,-5,-11,BARRANQUILLA,2022-09-08
2022-09-08,AV,8552,BOG,CTG,PAX,Domestico,A320,NB,41,40,CARTAGENA,2022-09-08
2022-09-08,AV,9219,BOG,CLO,PAX,Domestico,A320,NB,-4,-26,CALI,2022-09-08
2022-09-08,AV,9534,BOG,BAQ,PAX,Domestico,A320,NB,-8,-19,BARRANQUILLA,2022-09-08
2022-09-08,2K,8382,BOG,VVI,PAX,Internacional,A320,NB,-3,-9,SANTA CRUZ,2022-09-08
2022-09-08,AV,8539,BOG,PEI,PAX,Domestico,A320,NB,-6,-18,PEREIRA,2022-09-08
2022-09-08,AV,4900,BOG,MDE,TRASLADO,Domestico,A319,NB,-12,-31,MEDELLIN,2022-09-08
2022-09-08,AV,239,BOG,LPB,PAX,Internacional,A319,NB,7,3,LA PAZ,2022-09-08
2022-09-08,AV,97,BOG,SCL,PAX,Internacional,B788,WB,-6,-24,SANTIAGO,2022-09-08
2022-09-08,AV,85,BOG,GRU,PAX,Internacional,A319,NB,-5,-10,SAO PAULO,2022-09-08
2022-09-08,AV,9964,BOG,GUA,TRASLADO,Internacional,A320,NB,3,-1,GUATEMALA CITY,2022-09-08
2022-09-08,AV,261,BOG,GIG,PAX,Internacional,A320,NB,-1,9,RIO DE JANEIRO,2022-09-08
2022-09-08,AV,8536,BOG,BOG,RETURN,Domestico,A320,NB,28,-1,BOGOTA,2022-09-08
2022-09-08,AV,9328,BOG,MDE,PAX,Domestico,A320,NB,60,56,MEDELLIN,2022-09-08
2022-09-08,AV,103,BOG,LIM,PAX,Internacional,A320,NB,-5,-14,LIMA,2022-09-08
2022-09-08,AV,9466,BOG,BGA,PAX,Domestico,A320,NB,-6,-12,BUCARAMANGA,2022-09-08
2022-09-08,AV,87,BOG,EZE,PAX,Internacional,B788,WB,15,4,BUENOS AIRES,2022-09-08
2022-09-08,AV,213,BOG,ASU,PAX,Internacional,A319,NB,-3,-21,ASUNCION,2022-09-08
2022-09-08,AV,8550,BOG,CTG,PAX,Domestico,A320,NB,38,41,CARTAGENA,2022-09-08
2022-09-08,EX,4889,BOG,AXM,PAX,Domestico,A320,NB,-1,5,ARMENIA,2022-09-08
2022-09-08,AV,9262,BOG,SMR,PAX,Domestico,A320,NB,-5,0,SANTA MARTA,2022-09-08
2022-09-08,AV,9817,BOG,PEI,PAX,Domestico,A320,NB,-1,5,PEREIRA,2022-09-08
2022-09-08,AV,8469,BOG,CLO,PAX,Domestico,A319,NB,-11,-11,CALI,2022-09-08
2022-09-08,AV,9524,BOG,BAQ,PAX,Domestico,A320,NB,-1,1,BARRANQUILLA,2022-09-08
2022-09-08,AV,8449,BOG,MDE,PAX,Domestico,A320,NB,-2,-8,MEDELLIN,2022-09-08
2022-09-08,AV,20,BOG,JFK,PAX,Internacional,A320,NB,-9,-21,NEW YORK,2022-09-08
2022-09-08,AV,8,BOG,MIA,PAX,Internacional,A320,NB,-1,-14,MIAMI,2022-09-08
2022-09-08,AV,123,BOG,GYE,PAX,Internacional,A320,NB,7,-16,GUAYAQUIL,2022-09-08
2022-09-08,2K,8375,BOG,UIO,PAX,Internacional,A320,NB,8,-11,QUITO,2022-09-08
2022-09-08,AV,120,BOG,LHR,PAX,Internacional,B788,WB,7,-1,LONDON,2022-09-08
2022-09-08,AV,44,BOG,MEX,PAX,Internacional,A330,WB,0,-16,MEXICO CITY,2022-09-08
2022-09-08,AV,8536,BOG,MDE,PAX,Domestico,A320,NB,139,129,MEDELLIN,2022-09-08
2022-09-08,AV,10,BOG,MAD,PAX,Internacional,B788,WB,35,34,MADRID,2022-09-08
2022-09-09,TA,366,BOG,SAL,PAX,Internacional,A320,NB,17,4,SAN SALVADOR,2022-09-09
2022-09-09,AV,9252,BOG,MDE,PAX,Domestico,A320,NB,-11,-25,MEDELLIN,2022-09-09
2022-09-09,AV,8472,BOG,CTG,PAX,Domestico,A320,NB,11,2,CARTAGENA,2022-09-09
2022-09-09,AV,8572,BOG,BGA,PAX,Domestico,A319,NB,-4,-4,BUCARAMANGA,2022-09-09
2022-09-09,AV,9450,BOG,CUC,PAX,Domestico,A320,NB,4,-1,CUCUTA,2022-09-09
2022-09-09,EX,4829,BOG,EJA,PAX,Domestico,A320,NB,6,17,BARRANCABERMEJA,2022-09-09
2022-09-09,EX,4873,BOG,PPN,PAX,Domestico,A319,NB,-6,-20,POPAYAN,2022-09-09
2022-09-09,AV,8409,BOG,CLO,PAX,Domestico,A320,NB,-2,2,CALI,2022-09-09
2022-09-09,AV,9536,BOG,BAQ,PAX,Domestico,A320,NB,0,6,BARRANQUILLA,2022-09-09
2022-09-09,AV,49,BOG,LIM,PAX,Internacional,A320,NB,-5,-12,LIMA,2022-09-09
2022-09-09,AV,9805,BOG,PEI,PAX,Domestico,A320,NB,5,3,PEREIRA,2022-09-09
2022-09-09,AV,8596,BOG,VUP,PAX,Domestico,A319,NB,-5,2,VALLEDUPAR,2022-09-09
2022-09-09,AV,9302,BOG,MDE,PAX,Domestico,A320,NB,-2,-8,MEDELLIN,2022-09-09
2022-09-09,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,-2,6,CARTAGENA,2022-09-09
2022-09-09,AV,8583,BOG,PSO,PAX,Domestico,A320,NB,-2,-15,PASTO,2022-09-09
2022-09-09,AV,9460,BOG,BGA,PAX,Domestico,A320,NB,-2,7,BUCARAMANGA,2022-09-09
2022-09-09,AV,8484,BOG,SMR,PAX,Domestico,A320,NB,-1,-1,SANTA MARTA,2022-09-09
2022-09-09,AV,115,BOG,SCL,PAX,Internacional,A319,NB,-3,-4,SANTIAGO,2022-09-09
2022-09-09,AV,9545,BOG,CLO,PAX,Domestico,A320,NB,-2,-10,CALI,2022-09-09
2022-09-09,AV,208,BOG,SDQ,PAX,Internacional,A320,NB,-4,-9,SANTO DOMINGO,2022-09-09
2022-09-09,EX,4833,BOG,IBE,PAX,Domestico,A320,NB,53,57,IBAGUE,2022-09-09
2022-09-09,AV,9320,BOG,CUC,PAX,Domestico,A320,NB,-5,1,CUCUTA,2022-09-09
2022-09-09,2K,8385,BOG,GYE,PAX,Internacional,A320,NB,-3,-15,GUAYAQUIL,2022-09-09
2022-09-09,AV,210,BOG,JFK,PAX,Internacional,A319,NB,-1,-15,NEW YORK,2022-09-09
2022-09-09,AV,249,BOG,GRU,PAX,Internacional,A320,NB,1,15,SAO PAULO,2022-09-09
2022-09-09,AV,51,BOG,UIO,PAX,Internacional,A319,NB,-8,-14,QUITO,2022-09-09
2022-09-09,AV,9260,BOG,MDE,PAX,Domestico,A320,NB,15,15,MEDELLIN,2022-09-09
2022-09-09,AV,8450,BOG,MDE,PAX,Domestico,A320,NB,-5,-8,MEDELLIN,2022-09-09
2022-09-09,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,-5,2,CALI,2022-09-09
2022-09-09,AV,128,BOG,PUJ,PAX,Internacional,A320,NB,23,23,PUNTA CANA,2022-09-09
2022-09-09,AV,8556,BOG,CTG,PAX,Domestico,A320,NB,-6,0,CARTAGENA,2022-09-09
2022-09-09,AV,8462,BOG,BAQ,PAX,Domestico,A320,NB,-5,-10,BARRANQUILLA,2022-09-09
2022-09-09,AV,194,BOG,SJO,PAX,Internacional,A320,NB,-9,-9,SAN JOSE,2022-09-09
2022-09-09,AV,246,BOG,IAD,PAX,Internacional,A320,NB,-1,-12,WASHINGTON,2022-09-09
2022-09-09,AV,256,BOG,CUN,PAX,Internacional,A320,NB,-2,5,CANCUN,2022-09-09
2022-09-09,AV,8417,BOG,CLO,PAX,Domestico,A320,NB,0,-2,CALI,2022-09-09
2022-09-09,AV,72,BOG,MEX,PAX,Internacional,A319,NB,2,4,MEXICO CITY,2022-09-09
2022-09-09,AV,28,BOG,MCO,PAX,Internacional,A320,NB,-2,-19,ORLANDO,2022-09-09
2022-09-09,AV,8407,BOG,PEI,PAX,Domestico,A319,NB,-7,-7,PEREIRA,2022-09-09
2022-09-09,AV,9486,BOG,LET,PAX,Domestico,A320,NB,-9,-18,LETICIA,2022-09-09
2022-09-09,AV,126,BOG,MIA,PAX,Internacional,B788,WB,-8,6,MIAMI,2022-09-09
2022-09-09,AV,8432,BOG,MDE,PAX,Domestico,A320,NB,-4,-2,MEDELLIN,2022-09-09
2022-09-09,AV,134,BOG,PUJ,PAX,Internacional,A320,NB,-4,-4,PUNTA CANA,2022-09-09
2022-09-09,AV,9794,BOG,MTR,PAX,Domestico,A320,NB,-2,1,MONTERIA,2022-09-09
2022-09-09,2K,8380,BOG,PTY,PAX,Internacional,A320,NB,1,-7,PANAMA CITY,2022-09-09
2022-09-09,AV,9710,BOG,BGA,PAX,Domestico,A320,NB,-5,2,BUCARAMANGA,2022-09-09
2022-09-09,AV,8590,BOG,RCH,PAX,Domestico,A320,NB,-2,-9,RIOHACHA,2022-09-09
2022-09-09,AV,9374,BOG,ADZ,PAX,Domestico,A320,NB,8,-5,SAN ANDRES ISLAND,2022-09-09
2022-09-09,EX,4817,BOG,NVA,PAX,Domestico,A320,NB,28,11,NEIVA,2022-09-09
2022-09-09,AV,9714,BOG,BOG,RETURN,Domestico,A320,NB,0,-69,BOGOTA,2022-09-09
2022-09-09,AV,8465,BOG,CLO,PAX,Domestico,A320,NB,1,-12,CALI,2022-09-09
2022-09-09,AV,8574,BOG,BAQ,PAX,Domestico,A320,NB,19,21,BARRANQUILLA,2022-09-09
2022-09-09,AV,9724,BOG,CUC,PAX,Domestico,A320,NB,23,21,CUCUTA,2022-09-09
2022-09-09,AV,9401,BOG,PSO,PAX,Domestico,A319,NB,-9,-24,PASTO,2022-09-09
2022-09-09,AV,9542,BOG,CTG,PAX,Domestico,A320,NB,40,32,CARTAGENA,2022-09-09
2022-09-09,EX,4887,BOG,AXM,PAX,Domestico,A320,NB,24,19,ARMENIA,2022-09-09
2022-09-09,AV,9310,BOG,MDE,PAX,Domestico,A320,NB,-1,-3,MEDELLIN,2022-09-09
2022-09-09,AV,8511,BOG,PEI,PAX,Domestico,A320,NB,-2,-5,PEREIRA,2022-09-09
2022-09-09,AV,8424,BOG,BAQ,PAX,Domestico,A320,NB,4,-8,BARRANQUILLA,2022-09-09
2022-09-09,AV,8578,BOG,BGA,PAX,Domestico,A320,NB,28,22,BUCARAMANGA,2022-09-09
2022-09-09,AV,9714,BOG,SMR,PAX,Domestico,A320,NB,67,80,SANTA MARTA,2022-09-09
2022-09-09,EX,4814,BOG,FLA,PAX,Domestico,A319,NB,2,-14,FLORENCIA,2022-09-09
2022-09-09,AV,9270,BOG,MDE,PAX,Domestico,A320,NB,-6,-28,MEDELLIN,2022-09-09
2022-09-09,AV,9832,BOG,MTR,PAX,Domestico,A320,NB,-7,-1,MONTERIA,2022-09-09
2022-09-09,AV,8585,BOG,PSO,PAX,Domestico,A320,NB,-3,-14,PASTO,2022-09-09
2022-09-09,AV,9786,BOG,SMR,PAX,Domestico,A320,NB,20,12,SANTA MARTA,2022-09-09
2022-09-09,AV,9410,BOG,VUP,PAX,Domestico,A320,NB,-5,-15,VALLEDUPAR,2022-09-09
2022-09-09,AV,9548,BOG,CTG,PAX,Domestico,A320,NB,2,-1,CARTAGENA,2022-09-09
2022-09-09,AV,9454,BOG,CUC,PAX,Domestico,A320,NB,-8,-15,CUCUTA,2022-09-09
2022-09-09,AV,9376,BOG,ADZ,PAX,Domestico,A320,NB,3,-1,SAN ANDRES ISLAND,2022-09-09
2022-09-09,AV,9764,BOG,SMR,PAX,Domestico,A320,NB,-7,-21,SANTA MARTA,2022-09-09
2022-09-09,AV,9227,BOG,CLO,PAX,Domestico,A319,NB,-8,-19,CALI,2022-09-09
2022-09-09,AV,9314,BOG,MDE,PAX,Domestico,A320,NB,3,-8,MEDELLIN,2022-09-09
2022-09-09,AV,4904,BOG,BGA,TRASLADO,Domestico,A320,NB,13,8,BUCARAMANGA,2022-09-09
2022-09-09,AV,68,BOG,CUN,PAX,Internacional,A320,NB,-5,-22,CANCUN,2022-09-09
2022-09-09,AV,9396,BOG,MTR,PAX,Domestico,A320,NB,-5,-7,MONTERIA,2022-09-09
2022-09-09,AV,9788,BOG,CTG,PAX,Domestico,A320,NB,-9,-14,CARTAGENA,2022-09-09
2022-09-09,AV,8515,BOG,PEI,PAX,Domestico,A320,NB,-7,-19,PEREIRA,2022-09-09
2022-09-09,AV,9538,BOG,BAQ,PAX,Domestico,A320,NB,-3,-6,BARRANQUILLA,2022-09-09
2022-09-09,AV,136,BOG,SDQ,PAX,Internacional,A319,NB,-10,-7,SANTO DOMINGO,2022-09-09
2022-09-09,AV,84,BOG,LAX,PAX,Internacional,B788,WB,0,-13,LOS ANGELES,2022-09-09
2022-09-09,EX,4867,BOG,AXM,PAX,Domestico,A320,NB,26,22,ARMENIA,2022-09-09
2022-09-09,EX,4893,BOG,NVA,PAX,Domestico,A320,NB,10,11,NEIVA,2022-09-09
2022-09-09,AV,9306,BOG,MDE,PAX,Domestico,A320,NB,-5,-9,MEDELLIN,2022-09-09
2022-09-09,AV,252,BOG,PUJ,PAX,Internacional,A319,NB,-5,-7,PUNTA CANA,2022-09-09
2022-09-09,AV,4,BOG,MIA,PAX,Internacional,A320,NB,6,-11,MIAMI,2022-09-09
2022-09-09,AV,22,BOG,MEX,PAX,Internacional,A320,NB,-1,-15,MEXICO CITY,2022-09-09
2022-09-09,AV,264,BOG,CUN,PAX,Internacional,A320,NB,-4,-19,CANCUN,2022-09-09
2022-09-09,AV,78,BOG,CUR,PAX,Internacional,A319,NB,-12,-15,CURACAO,2022-09-09
2022-09-09,AV,9201,BOG,CLO,PAX,Domestico,A320,NB,15,7,CALI,2022-09-09
2022-09-09,AV,90,BOG,AUA,PAX,Internacional,A320,NB,8,6,ARUBA,2022-09-09
2022-09-09,AV,9472,BOG,BGA,PAX,Domestico,A320,NB,13,8,BUCARAMANGA,2022-09-09
2022-09-09,AV,9416,BOG,BAQ,PAX,Domestico,A320,NB,23,15,BARRANQUILLA,2022-09-09
2022-09-09,AV,8558,BOG,CTG,PAX,Domestico,A320,NB,5,3,CARTAGENA,2022-09-09
2022-09-09,AV,9778,BOG,ADZ,PAX,Domestico,A320,NB,10,2,SAN ANDRES ISLAND,2022-09-09
2022-09-09,AV,9203,BOG,CLO,PAX,Domestico,A320,NB,-1,-3,CALI,2022-09-09
2022-09-09,AV,53,BOG,LIM,PAX,Internacional,A320,NB,-8,-12,LIMA,2022-09-09
2022-09-09,AV,9318,BOG,MDE,PAX,Domestico,A320,NB,25,15,MEDELLIN,2022-09-09
2022-09-09,EX,4895,BOG,EJA,PAX,Domestico,A319,NB,-6,-12,BARRANCABERMEJA,2022-09-09
2022-09-09,AV,196,BOG,SJO,PAX,Internacional,A320,NB,2,8,SAN JOSE,2022-09-09
2022-09-09,AV,8428,BOG,RCH,PAX,Domestico,A320,NB,0,2,RIOHACHA,2022-09-09
2022-09-09,AV,26,BOG,MAD,PAX,Internacional,B788,WB,-4,-9,MADRID,2022-09-09
2022-09-09,AV,8597,BOG,PSO,PAX,Domestico,A320,NB,16,3,PASTO,2022-09-09
2022-09-09,AV,5073,BOG,UIO,EXTRA,Internacional,A320,NB,0,-11,QUITO,2022-09-09
2022-09-09,2K,8373,BOG,UIO,CANCEL,Internacional,A320,NB,0,0,QUITO,2022-09-09
2022-09-09,2K,8383,BOG,GYE,PAX,Internacional,A320,NB,-2,-25,GUAYAQUIL,2022-09-09
2022-09-09,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,4,2,CARTAGENA,2022-09-09
2022-09-09,AV,9720,BOG,SMR,PAX,Domestico,A320,NB,0,-11,SANTA MARTA,2022-09-09
2022-09-09,AV,217,BOG,EZE,PAX,Internacional,A320,NB,-4,-7,BUENOS AIRES,2022-09-09
2022-09-09,AV,244,BOG,JFK,PAX,Internacional,A320,NB,-3,-12,NEW YORK,2022-09-09
2022-09-09,AV,18,BOG,BCN,PAX,Internacional,B788,WB,-12,-26,BARCELONA,2022-09-09
2022-09-09,AV,9324,BOG,MDE,PAX,Domestico,A319,NB,-2,1,MEDELLIN,2022-09-09
2022-09-09,AV,185,BOG,GRU,PAX,Internacional,A320,NB,-12,-18,SAO PAULO,2022-09-09
2022-09-09,AV,241,BOG,SCL,PAX,Internacional,A320,NB,-5,25,SANTIAGO,2022-09-09
2022-09-09,AV,9476,BOG,BGA,PAX,Domestico,A320,NB,20,24,BUCARAMANGA,2022-09-09
2022-09-09,EX,4849,BOG,IBE,PAX,Domestico,A320,NB,-4,6,IBAGUE,2022-09-09
2022-09-09,AV,9205,BOG,CLO,PAX,Domestico,A320,NB,26,38,CALI,2022-09-09
2022-09-09,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,-4,-8,VALLEDUPAR,2022-09-09
2022-09-09,AV,9446,BOG,CUC,PAX,Domestico,A320,NB,99,94,CUCUTA,2022-09-09
2022-09-09,AV,9207,BOG,CLO,PAX,Domestico,A320,NB,16,10,CALI,2022-09-09
2022-09-09,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,13,12,SANTA MARTA,2022-09-09
2022-09-09,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,36,27,MONTERIA,2022-09-09
2022-09-09,AV,9843,BOG,AXM,PAX,Domestico,A320,NB,-1,-7,ARMENIA,2022-09-09
2022-09-09,AV,9480,BOG,BGA,PAX,Domestico,A320,NB,0,1,BUCARAMANGA,2022-09-09
2022-09-09,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,5,-3,SAN ANDRES ISLAND,2022-09-09
2022-09-09,AV,9326,BOG,MDE,PAX,Domestico,A320,NB,9,-3,MEDELLIN,2022-09-09
2022-09-09,AV,9235,BOG,CLO,PAX,Domestico,A319,NB,1,-10,CALI,2022-09-09
2022-09-09,AV,9752,BOG,CTG,PAX,Domestico,A320,NB,9,6,CARTAGENA,2022-09-09
2022-09-09,AV,9526,BOG,BAQ,PAX,Domestico,A320,NB,0,1,BARRANQUILLA,2022-09-09
2022-09-09,AV,8534,BOG,MDE,PAX,Domestico,A320,NB,-6,-10,MEDELLIN,2022-09-09
2022-09-09,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,0,-4,CARTAGENA,2022-09-09
2022-09-09,AV,46,BOG,MAD,PAX,Internacional,B788,WB,-3,-9,MADRID,2022-09-09
2022-09-09,AV,8463,BOG,CLO,PAX,Domestico,A320,NB,-6,-18,CALI,2022-09-09
